file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
22 RARE DEER ARE RETURNED TO NATIVE GROUND IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/22 RARE DEER ARE RETURNED TO NATIVE GROUND IN CHINA.txt,0.969047432144483,0.9789912592280995,12,11,23
25 Trampled in China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/25 Trampled in China.txt,,0.9863188068072001,0,3,3
30 YEARS OF SPYING FOR CHINA IS CHARGED.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/30 YEARS OF SPYING FOR CHINA IS CHARGED.txt,0.9229655521256583,0.9597765301403246,7,19,26
39 Die at China Building Site.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/39 Die at China Building Site.txt,,0.998617023229599,0,2,2
4 More Executed in China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/4 More Executed in China.txt,,0.9699480175971985,0,5,5
43 Die in Chinese Bus Crash.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/43 Die in Chinese Bus Crash.txt,,0.996481716632843,0,3,3
5 Hijackers Thwarted On a Chinese Airliner.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/5 Hijackers Thwarted On a Chinese Airliner.txt,,0.9750620126724243,0,4,4
5 NEW WORKS JOIN COOKING BOOKSHELF.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/5 NEW WORKS JOIN COOKING BOOKSHELF.txt,0.9577047881090416,0.9461555104506644,53,38,91
60 Shout Out Dalai Lama_s Name And Are Seized in Protest in Tibet.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/60 Shout Out Dalai Lama_s Name And Are Seized in Protest in Tibet.txt,0.8716308102011681,0.9569813934239474,8,22,30
69 FOOD OUTLETS CITED BY NEW YORK OFFICIALS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/69 FOOD OUTLETS CITED BY NEW YORK OFFICIALS.txt,0.8875426451365153,0.8501406680969965,30,21,51
A BREAKTHROUGH FOR NERVOUS HU NA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A BREAKTHROUGH FOR NERVOUS HU NA.txt,0.9659304738044738,0.9712395605288053,20,19,39
A Chinese Law On Bankruptcy.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Chinese Law On Bankruptcy.txt,,0.9905647720609393,0,7,7
A CHINESE NEW YEAR DINNER IS A SALUTE TO THE ELDERLY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A CHINESE NEW YEAR DINNER IS A SALUTE TO THE ELDERLY.txt,0.9932066965103149,0.924540102481842,25,10,35
A CHINESE PLEA_ BRING BACK THE GREAT WALL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A CHINESE PLEA_ BRING BACK THE GREAT WALL.txt,0.8911974174635751,0.9713342860341072,14,24,38
A COMING ATTRACTION ON CHINA_S TELEVISION_ _SESAME STREET_ SHOW.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A COMING ATTRACTION ON CHINA_S TELEVISION_ _SESAME STREET_ SHOW.txt,0.9972425937652588,0.9704417501177106,5,7,12
A FAIR FOR CHINA BIBLOIPHILES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A FAIR FOR CHINA BIBLOIPHILES.txt,0.9907931344849723,0.9558668613433838,7,5,12
A FULL PLATE OF COOKING CLASSES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A FULL PLATE OF COOKING CLASSES.txt,0.9345951325056568,0.9223262485192747,151,49,200
A GUIDE TO CONNECTICUT_S FALL COOKING CLASSES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A GUIDE TO CONNECTICUT_S FALL COOKING CLASSES.txt,0.919390914340814,0.8796359062194824,240,100,340
A GUIDE TO COOKING SCHOOLS IN NEW JERSEY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A GUIDE TO COOKING SCHOOLS IN NEW JERSEY.txt,0.9440759492811756,0.9265232267833892,214,105,319
"A HERO, SOVIET-STYLE.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/A HERO, SOVIET-STYLE.txt",0.970099481514522,0.943222951889038,35,20,55
A HONG KONG DYNASTY WEATHERS THE STORM.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A HONG KONG DYNASTY WEATHERS THE STORM.txt,0.8959601720174154,0.9576410804476057,21,35,56
A Hong Kong Satellite Looks Ahead to 1997.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Hong Kong Satellite Looks Ahead to 1997.txt,0.9251765200966283,0.9487047265557682,57,17,74
A HONG KONG YOUTH_S PATH TO A JAIL IN NEW YORK CITY.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A HONG KONG YOUTH_S PATH TO A JAIL IN NEW YORK CITY.txt,0.9233130142092705,0.9692947336605617,8,35,43
A Johnny Appleseed Of China Is Honored.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Johnny Appleseed Of China Is Honored.txt,0.9632629305124283,0.9830357581377029,4,4,8
A JUDGEMENT ON MAO SAID TO BE REACHED.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A JUDGEMENT ON MAO SAID TO BE REACHED.txt,0.9828318595886231,0.9469127573750236,10,22,32
A LEADER FROM CHANA_S PAST EXERTS A GROWING INFLUENCE ON NATION_S FUTURE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A LEADER FROM CHANA_S PAST EXERTS A GROWING INFLUENCE ON NATION_S FUTURE.txt,0.9474078516165415,0.9459079392254353,12,16,28
A Leading Chinese Dissident Is Freed After 6 Years in Jail.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Leading Chinese Dissident Is Freed After 6 Years in Jail.txt,0.9418741464614868,0.9722374975681305,2,4,6
A LOOK AT SUCCESS OF YOUNG ASIANS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A LOOK AT SUCCESS OF YOUNG ASIANS.txt,0.9519017549122081,0.9747888048489889,17,12,29
A MELLOWING TAIWAN SEES A DIFFERENT MAINLAND.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A MELLOWING TAIWAN SEES A DIFFERENT MAINLAND.txt,0.9458582624793053,0.9124275285464066,16,26,42
A New Chinese Oilfield.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A New Chinese Oilfield.txt,0.6663075685501099,0.825991690158844,1,1,2
A Pizza Hut For Beijing.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Pizza Hut For Beijing.txt,0.9981586933135986,0.9399850070476532,4,2,6
A Purged Chinese Intellectual Derides Talk of Liberalization.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Purged Chinese Intellectual Derides Talk of Liberalization.txt,0.9336276292800904,0.9452091534932454,25,45,70
A REPORT FROM PEKING.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A REPORT FROM PEKING.txt,0.9687046378850936,0.9609472349286079,40,40,80
A REPORTER_S ODYSSEY IN UNSEEN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A REPORTER_S ODYSSEY IN UNSEEN CHINA.txt,0.9468939006328583,0.950880168242888,78,110,188
A SAMPLING OF FESTIVALS FROM BALI TO BANGKOK.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SAMPLING OF FESTIVALS FROM BALI TO BANGKOK.txt,0.9455415553906384,0.8192920351729673,68,34,102
A SHIFT TO CHANGE IS SEEN IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SHIFT TO CHANGE IS SEEN IN CHINA.txt,0.9821064557347979,0.940538193498339,14,14,28
A SPACE INVADER IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SPACE INVADER IN CHINA.txt,0.9312044066541335,0.934146849882035,17,21,38
A SPOTLIGHT ON THE ASIAN AMERICAN FILM.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SPOTLIGHT ON THE ASIAN AMERICAN FILM.txt,0.9605416999413416,0.9557345747947693,26,5,31
A Steam Engine From China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A Steam Engine From China.txt,,0.9820082783699036,0,3,3
A SURGE OF IMMIGRANTS ALTERS NEW YORK_S FACE_A New Melting Pot_ The City in the 80_s First article o.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SURGE OF IMMIGRANTS ALTERS NEW YORK_S FACE_A New Melting Pot_ The City in the 80_s First article o.txt,0.9660606399178505,0.950859104332171,40,38,78
A SWIRL OF CELEBRATIONS SWEEPS INTO CHINATOWN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A SWIRL OF CELEBRATIONS SWEEPS INTO CHINATOWN.txt,0.9533172065720839,0.9129810021037147,68,21,89
A TRICKSTER IN TIANJIN.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A TRICKSTER IN TIANJIN.txt,0.9849541187286377,0.9571583151817322,17,10,27
A VELVETEEN DA VINCI_ MADE IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A VELVETEEN DA VINCI_ MADE IN CHINA.txt,0.9257711391699942,0.9683078527450562,19,19,38
A.M.C.-China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/A.M.C.-China.txt,0.9688335259755453,0.7625344395637512,3,2,5
ABOUT BOOKS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ABOUT BOOKS.txt,0.9795036514600118,0.8458006315761142,27,9,36
ABOUT CARSMarshall Schuon A.M.C._s Big Deal And Little Jeeps.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ABOUT CARSMarshall Schuon A.M.C._s Big Deal And Little Jeeps.txt,0.9661853026460718,0.9778483748435974,27,20,47
"About New York_Shave, Haircut And Massage In Chinatown.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/About New York_Shave, Haircut And Massage In Chinatown.txt",0.9466989385454279,0.9527411180384019,19,34,53
About New York_Year of the Panda Is Lengthened By a Few Days.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/About New York_Year of the Panda Is Lengthened By a Few Days.txt,0.9660548442288449,0.9638951356921878,19,28,47
ACCOUNTS OF RUSSIAN_S CHINA VISIT SUGGEST EXPECTATIONS ARE LIMITED.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ACCOUNTS OF RUSSIAN_S CHINA VISIT SUGGEST EXPECTATIONS ARE LIMITED.txt,0.9396992410932269,0.9465874263218471,7,7,14
ADVANTAGES SHIFT SUBTLY IN A DELICATE THREE-HANDED GAME.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ADVANTAGES SHIFT SUBTLY IN A DELICATE THREE-HANDED GAME.txt,0.9515182003378868,0.9494270128863198,8,28,36
"ADVERTISING_As Ads Come to China, So Do Regulations.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/ADVERTISING_As Ads Come to China, So Do Regulations.txt",,0.9820253372192382,0,5,5
ADVERTISING_Dancer Fitzgerald Has Equity in China_USA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ADVERTISING_Dancer Fitzgerald Has Equity in China_USA.txt,0.9462490244345232,0.9531276524066925,11,2,13
Advertising_Ogilvy & Mather Plans An Office in Peking.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Advertising_Ogilvy & Mather Plans An Office in Peking.txt,0.9678828567266464,,4,0,4
"ADVERTISING_Super_ TV Slot - For $40,000!.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/ADVERTISING_Super_ TV Slot - For $40,000!.txt",0.968833714723587,0.9723143100738525,6,5,11
ADVERTISING_U.S. News to Publish Edition in Chinese.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ADVERTISING_U.S. News to Publish Edition in Chinese.txt,0.98337455590566,0.7513321042060852,3,1,4
AFRICAN SCENES_ _GHOSTLY_ RAIDS TO CHINESE AID.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AFRICAN SCENES_ _GHOSTLY_ RAIDS TO CHINESE AID.txt,0.9780910786460427,0.9603879570960998,17,30,47
"AFTER A 37-YEAR ABSENCE, U.S. VESSELS VISIT CHINA.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/AFTER A 37-YEAR ABSENCE, U.S. VESSELS VISIT CHINA.txt",0.9776601143505262,0.935354001381818,23,17,40
AIDE SAYS INTERNAL FORCES STILL THREATEN HANOI.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AIDE SAYS INTERNAL FORCES STILL THREATEN HANOI.txt,0.901464082300663,0.9574294328689575,8,15,23
AIDS RESEARCH RIVALS SHARE A MAJOR AWARD.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AIDS RESEARCH RIVALS SHARE A MAJOR AWARD.txt,0.9775442974320774,0.9342163768079546,29,18,47
"All Is Forgiven, Peking Tells a Tennis Defector.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/All Is Forgiven, Peking Tells a Tennis Defector.txt",0.9645048777262369,0.9795353651046753,3,5,8
All the Tea in China_ Price Soars by 400_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/All the Tea in China_ Price Soars by 400_.txt,0.8166237473487854,0.9886974096298218,1,2,3
AMERICAN DREAM OF CHINESE FAMILY TURNS BITTERSWEET.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AMERICAN DREAM OF CHINESE FAMILY TURNS BITTERSWEET.txt,0.9773313464262546,0.9467693443956047,39,58,97
AMERICAN FILM BAZAAR GOES UPSCALE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AMERICAN FILM BAZAAR GOES UPSCALE.txt,0.9307966387790182,0.9518472651640574,23,18,41
AMERICAN IS ARRESTED IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AMERICAN IS ARRESTED IN CHINA.txt,,0.9561137795448303,0,15,15
AMERICAN PERFORMERS LEARN CHINA_S STYLIZED AND INTRICATE TECHNIQUES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AMERICAN PERFORMERS LEARN CHINA_S STYLIZED AND INTRICATE TECHNIQUES.txt,0.9486325590506844,0.9486705023666908,46,29,75
AMERICAN TRIAL PUTS CHINESE JUSTICE TO THE TEST.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AMERICAN TRIAL PUTS CHINESE JUSTICE TO THE TEST.txt,0.937699728541904,0.9924902270237604,9,36,45
"Amid Turmoil, Journalists Leave Tibet.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/Amid Turmoil, Journalists Leave Tibet.txt",0.8682188987731934,0.9692767625269683,4,23,27
Aminoil-China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Aminoil-China.txt,0.8703717589378357,0.9432667096455892,1,3,4
"Among the Multitude of Ayes, Nays in the Chinese Congress.txt","/content/drive/MyDrive/extracted_files/reagan_81-88/Among the Multitude of Ayes, Nays in the Chinese Congress.txt",0.9655531699007208,0.9550720016161601,11,15,26
AN OASIS OF PRIVILIGE IN CHINA.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AN OASIS OF PRIVILIGE IN CHINA.txt,0.9511597027649751,0.9151281118392944,37,30,67
ANDOVER_S OPENING TO CHINA STUDIES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANDOVER_S OPENING TO CHINA STUDIES.txt,0.9249147857938494,0.9020980596542358,28,23,51
Anglican Ends China Visit.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Anglican Ends China Visit.txt,0.9952482382456461,0.999189555644989,3,1,4
ANTIQUE VIEW_A CAPTAIN_S STORE OF CHINESE RICHES.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUE VIEW_A CAPTAIN_S STORE OF CHINESE RICHES.txt,0.9683689522743225,0.963007390499115,25,17,42
ANTIQUES VIEW_THE LURE AND LORE OF BAMBOO.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES VIEW_THE LURE AND LORE OF BAMBOO.txt,0.9744287099157061,0.9672893935983832,35,11,46
ANTIQUES_A Booming Market For Asian Art.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_A Booming Market For Asian Art.txt,0.9785695811112721,0.9938135027885437,30,5,35
ANTIQUES_A Dragonish Display in New Haven.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_A Dragonish Display in New Haven.txt,0.946558877825737,0.95173579454422,32,8,40
ANTIQUES_CHINESE PUPPETS WITH ANCIENT LINEAGE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_CHINESE PUPPETS WITH ANCIENT LINEAGE.txt,0.9772656418028332,0.9190095623334249,21,15,36
ANTIQUES_COLLECTIBLES THAT PACKED A CHARGE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_COLLECTIBLES THAT PACKED A CHARGE.txt,0.9284756985994486,0.9749616781870524,26,21,47
ANTIQUES_Items Treasured By China_s Sages.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_Items Treasured By China_s Sages.txt,0.9843122699986333,0.9877604246139526,23,8,31
ANTIQUES_MISUNDERSTOOD CHINESE SILVER ON VIEW.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ANTIQUES_MISUNDERSTOOD CHINESE SILVER ON VIEW.txt,0.9551018754641215,0.967890537303427,15,23,38
Arabs Lands Said to Be Turning to China for Arms.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Arabs Lands Said to Be Turning to China for Arms.txt,0.8949431606701442,0.9698800700051444,7,14,21
ARMS TO CHINA_ DUBIOUS MOVE.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/ARMS TO CHINA_ DUBIOUS MOVE.txt,0.8305895394749112,0.9640620994567871,9,25,34
AROUND THE NATION_Chinese Restaurant Owners Are Targets of Extortionists.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE NATION_Chinese Restaurant Owners Are Targets of Extortionists.txt,0.5158729553222656,0.9618930476052421,1,7,8
AROUND THE WORLD_147 Chinese Feared Dead After a Ferry Capsizes.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_147 Chinese Feared Dead After a Ferry Capsizes.txt,,0.9950376550356547,0,6,6
AROUND THE WORLD_A Tentative Settlement Over Japan_s Textbooks.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_A Tentative Settlement Over Japan_s Textbooks.txt,0.8963270485401154,0.9931547790765762,2,4,6
Around the World_Agriculture Secretary Has Talks in China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Around the World_Agriculture Secretary Has Talks in China.txt,0.9747926831245423,,5,0,5
AROUND THE WORLD_China and Britain Call Hong Kong Talks Useful.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China and Britain Call Hong Kong Talks Useful.txt,0.992538571357727,0.8842879335085551,2,3,5
AROUND THE WORLD_China and Japan Doubt Soviet Ties Will Improve.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China and Japan Doubt Soviet Ties Will Improve.txt,0.9333588182926178,0.9893802205721537,4,3,7
AROUND THE WORLD_China and Mongolia Complete Border Talks.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China and Mongolia Complete Border Talks.txt,,0.9109548330307007,0,4,4
Around the World_CHINA ASSAILS APPOINTMENT OF ARCHBISHOP BY JOHN PAUL.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/Around the World_CHINA ASSAILS APPOINTMENT OF ARCHBISHOP BY JOHN PAUL.txt,0.9020590384801229,0.8700528144836426,3,3,6
AROUND THE WORLD_China Considers Joining World Nuclear Agency.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Considers Joining World Nuclear Agency.txt,0.9377641201019287,0.8486778736114502,5,2,7
AROUND THE WORLD_China Is Said to Study Proposal by Gorbachev.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Is Said to Study Proposal by Gorbachev.txt,0.9375310937563578,,3,0,3
AROUND THE WORLD_China Names Head Of New Security Ministry.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Names Head Of New Security Ministry.txt,0.8376084566116333,0.7555451393127441,3,2,5
AROUND THE WORLD_China Nuclear Accord Approved by the Senate.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Nuclear Accord Approved by the Senate.txt,0.9317597597837448,0.9852795998255411,4,3,7
AROUND THE WORLD_China Rebuffs Pope On Improving Relations.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Rebuffs Pope On Improving Relations.txt,0.6561376452445984,0.9878747661908468,1,3,4
AROUND THE WORLD_China Reports It Drove Vietnamese From 2 Hills.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Reports It Drove Vietnamese From 2 Hills.txt,,0.974665621916453,0,6,6
AROUND THE WORLD_China Reports Progress In Atom Talks With U.S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Reports Progress In Atom Talks With U.S.txt,0.9923180341720581,0.9952603975931803,2,3,5
AROUND THE WORLD_China Says Argentine Died of AIDS.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Says Argentine Died of AIDS.txt,0.8834850788116455,0.984592487414678,1,6,7
AROUND THE WORLD_China Says Vietnam Attacked Across Border.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Says Vietnam Attacked Across Border.txt,0.9312127828598022,0.9902898073196411,1,5,6
AROUND THE WORLD_China Stresses Economy In New Year_s Editorial.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China Stresses Economy In New Year_s Editorial.txt,0.971130907535553,0.9353120028972626,2,2,4
AROUND THE WORLD_China-U.S. Coal Project Is Delayed for 90 Days.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China-U.S. Coal Project Is Delayed for 90 Days.txt,0.9981780052185059,0.9617152412732443,1,3,4
AROUND THE WORLD_China_s Premier Urges U.S. To Change Policy on Korea.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_China_s Premier Urges U.S. To Change Policy on Korea.txt,0.5129159688949585,0.9458712538083395,1,3,4
AROUND THE WORLD_Chinese Accuse Pope Of Slandering the Nation.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Accuse Pope Of Slandering the Nation.txt,0.7851060032844543,0.9434517025947571,1,6,7
AROUND THE WORLD_Chinese Leader to Slow Free-Market Techniques.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Leader to Slow Free-Market Techniques.txt,,0.9420530001322428,0,3,3
AROUND THE WORLD_Chinese Premier Voices Dissatisfaction With U.S.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Premier Voices Dissatisfaction With U.S.txt,0.9513058066368103,0.8941730618476867,1,5,6
AROUND THE WORLD_Chinese Prime Minister Back Home After Tour.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Prime Minister Back Home After Tour.txt,0.8937494605779648,0.9947128891944885,4,2,6
AROUND THE WORLD_Chinese Says U.S. Ties Hinge on Taiwan Issue.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Says U.S. Ties Hinge on Taiwan Issue.txt,0.6087737083435059,0.9275434136390686,1,5,6
AROUND THE WORLD_Chinese Students Protest In a Provincial Capital.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Students Protest In a Provincial Capital.txt,,0.9105132520198822,0,4,4
AROUND THE WORLD_Chinese Usher In Year of the Pig.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Chinese Usher In Year of the Pig.txt,0.9782028198242188,0.9525150656700134,6,1,7
AROUND THE WORLD_Draft Accord Reached On Future of Hong Kong.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Draft Accord Reached On Future of Hong Kong.txt,0.9310817122459412,0.9420218706130982,5,5,10
AROUND THE WORLD_Hanoi Denounces U.S.-China _Strategy_.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Hanoi Denounces U.S.-China _Strategy_.txt,0.7431939840316772,0.954254150390625,2,1,3
AROUND THE WORLD_India and China End Round of Border Talks.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_India and China End Round of Border Talks.txt,0.9952831864356995,0.9290240108966827,1,4,5
AROUND THE WORLD_India and China Opening Talks on Border Dispute.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_India and China Opening Talks on Border Dispute.txt,0.9319595992565155,0.9787012934684753,2,2,4
AROUND THE WORLD_India Delegation Cancels Visit to China.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_India Delegation Cancels Visit to China.txt,,0.9738228559494019,0,5,5
AROUND THE WORLD_Joint Hong Kong Panel Is British-Chinese Issue.txt,/content/drive/MyDrive/extracted_files/reagan_81-88/AROUND THE WORLD_Joint Hong Kong Panel Is British-Chinese Issue.txt,0.9866664409637451,0.9632192452748617,2,3,5
