file,file_path,avg_positive,avg_negative,positive_count,negative_count,num_sentences
A LA CARTE_Chinese Cooking Without the Deep Frying.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A LA CARTE_Chinese Cooking Without the Deep Frying.txt,0.978485486856321,0.9456842429935932,41,16,57
A Litany of Abuses.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Litany of Abuses.txt,0.9504303274483517,0.9923908898704931,29,19,48
A Long March to Capitalism.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Long March to Capitalism.txt,0.9469221165547004,0.974142845796079,26,49,75
A Major Hong Kong Bank Is Forced to Close Its Doors.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Major Hong Kong Bank Is Forced to Close Its Doors.txt,0.9484491050243378,0.9787103986740112,4,25,29
"A Mini-Hong Kong, From Scratch.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/A Mini-Hong Kong, From Scratch.txt",0.9677854537963867,0.9692689162843368,30,34,64
A Perfect Madness of Plants.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Perfect Madness of Plants.txt,0.9436390455563863,0.9318662521974096,75,53,128
A Savory Guide To the Exotica Of Chinatown_s Food Vendors.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Savory Guide To the Exotica Of Chinatown_s Food Vendors.txt,0.9114253010068621,0.9613711126148701,42,48,90
A Specialist In Esthetics Of Offbeat Violence.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Specialist In Esthetics Of Offbeat Violence.txt,0.9607713248994615,0.9645586934956637,45,33,78
A Top Dissident Flees China And Is Admitted to the U.S.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Top Dissident Flees China And Is Admitted to the U.S.txt,0.9441725611686707,0.9424272435052055,6,14,20
A Trove of Ethnic Delicacies.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A Trove of Ethnic Delicacies.txt,0.9871026040876613,0.9388897940516472,68,16,84
A VISIT FROM CHINA_ NEW SPY CASE_Intelligence Report Points To 2d China Nuclear Leak.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A VISIT FROM CHINA_ NEW SPY CASE_Intelligence Report Points To 2d China Nuclear Leak.txt,0.9238428605927361,0.9551048461467989,18,62,80
A.T.&T. China Venture.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/A.T.&T. China Venture.txt,0.9724728167057037,0.5063483715057373,2,1,3
Administration Details Defense Of Controls on Satellite Exports.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Administration Details Defense Of Controls on Satellite Exports.txt,0.9039913782706628,0.9392854848078319,13,28,41
"After 50 Years, China Youth Remain Mao_s Pioneers.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/After 50 Years, China Youth Remain Mao_s Pioneers.txt",0.9807307422161102,0.9475226461887359,30,10,40
"After Crackdown, Smugglers Of Chinese Find New Routes.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/After Crackdown, Smugglers Of Chinese Find New Routes.txt",0.8973400734719776,0.9421411114079612,21,28,49
"After Four Decades of Bitterness, China and Taiwan Plan to Meet.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/After Four Decades of Bitterness, China and Taiwan Plan to Meet.txt",0.9694792543138776,0.911029902100563,14,20,34
"After Signing Rights Pact, China Begins a Crackdown.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/After Signing Rights Pact, China Begins a Crackdown.txt",0.9301172622612545,0.9421203268898858,14,27,41
AIDE TO FIRST LADY WAS GIVEN CHECK AT WHITE HOUSE.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/AIDE TO FIRST LADY WAS GIVEN CHECK AT WHITE HOUSE.txt,0.9034253264728346,0.9701084401458502,19,32,51
Aides Meet Today on Dispute Over Sales to Iran and China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Aides Meet Today on Dispute Over Sales to Iran and China.txt,0.998224675655365,0.9533508745106783,1,22,23
"AIDS Surge Is Forecast for China, India and Eastern Europe.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/AIDS Surge Is Forecast for China, India and Eastern Europe.txt",0.9572826524575552,0.9392719388008117,12,20,32
Air Safety Seeks to Keep Up With Growth_China Sends Controllers to U.S. To Improve English Proficien.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Air Safety Seeks to Keep Up With Growth_China Sends Controllers to U.S. To Improve English Proficien.txt,0.9128148133556048,0.942067337307063,24,44,68
"Amendment Killed, Way Is Cleared for China Trade Bill.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Amendment Killed, Way Is Cleared for China Trade Bill.txt",0.9886122532188892,0.9110801915327708,16,18,34
American Deported From China Kept Secret Diary of Life in Jail.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/American Deported From China Kept Secret Diary of Life in Jail.txt,0.9573525369167328,0.9576905724164602,20,37,57
American Symbols Loom Large in China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/American Symbols Loom Large in China.txt,0.8799843788146973,,1,0,1
"Americans Enjoy 70 Healthy Years, Behind Europe, U.N. Says.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Americans Enjoy 70 Healthy Years, Behind Europe, U.N. Says.txt",0.969179644034459,0.959197461605072,13,13,26
Ancient Chinese Craft Shifts Building Designs in the U.S.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Ancient Chinese Craft Shifts Building Designs in the U.S.txt,0.9488399907162315,0.9563976609429647,38,43,81
Ancient Chinese Find.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Ancient Chinese Find.txt,0.9802756607532501,0.8607910573482513,2,2,4
ANNUAL U.N. RITUAL CONDEMNING CHINA LOSES U.S. SUPPORT.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ANNUAL U.N. RITUAL CONDEMNING CHINA LOSES U.S. SUPPORT.txt,0.9080577343702316,0.9826894909143448,16,20,36
Another China Trust Risks Insolvency.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Another China Trust Risks Insolvency.txt,,0.9750296249985695,0,8,8
Another Opportunity On China for Clinton.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Another Opportunity On China for Clinton.txt,0.6922236084938049,0.9965038100878397,1,3,4
ANTIQUES_Tang Horses Are Out In Full Force.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ANTIQUES_Tang Horses Are Out In Full Force.txt,0.9607685751385159,0.9509219949444135,45,24,69
AOL Merger Is Unlikely to Reshape AsianInternet Business.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/AOL Merger Is Unlikely to Reshape AsianInternet Business.txt,0.9188407687913804,0.9801748626761966,21,18,39
Appeal for China Dissident.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Appeal for China Dissident.txt,0.9559314250946045,0.9839469194412231,1,3,4
Apple Juice Trade Dispute.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Apple Juice Trade Dispute.txt,,0.982245534658432,0,4,4
Approaches To Tibet.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Approaches To Tibet.txt,0.9338512162904482,0.9274983581374673,37,85,122
ART_A Painter_s Images of Mao as Reflected in a Changing China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ART_A Painter_s Images of Mao as Reflected in a Changing China.txt,0.9352328291064814,0.9521667544658368,38,13,51
"ART_Maybe Not on the High Road, but They Travel Well.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/ART_Maybe Not on the High Road, but They Travel Well.txt",0.9651255137645282,0.936214382831867,52,26,78
"ART_Works From China, Many Political but Conveyed With Wit.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/ART_Works From China, Many Political but Conveyed With Wit.txt",0.9613845777511597,0.9664231383282206,25,23,48
"As a Pampered Generation Grows Up, Chinese Worry.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As a Pampered Generation Grows Up, Chinese Worry.txt",0.9451131114253292,0.9684329137206078,27,40,67
"As Avian Flu Spreads, China Is Seen as Its Epicenter.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As Avian Flu Spreads, China Is Seen as Its Epicenter.txt",0.9508059869209925,0.9565118238329887,12,40,52
"As China Threatens Taiwan, It Makes Sure U.S. Listens.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As China Threatens Taiwan, It Makes Sure U.S. Listens.txt",0.895746397972107,0.9499816134058195,15,29,44
"As Dalai Lama Woos Beijing, Tibetans Pray for His Return.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As Dalai Lama Woos Beijing, Tibetans Pray for His Return.txt",0.9704016673153845,0.9334588507811229,29,30,59
"As North Korea Defector Hides in China, Another Is Shot in Seoul.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As North Korea Defector Hides in China, Another Is Shot in Seoul.txt",0.9510805010795593,0.9771747410297393,1,20,21
"As Taiwan Votes in Close 3-Way Race Today, a Weak Government Is the Likeliest Outcome.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/As Taiwan Votes in Close 3-Way Race Today, a Weak Government Is the Likeliest Outcome.txt",0.9529844576662237,0.978873017856053,22,35,57
ASIA-PACIFIC ISSUE_A WORLD OF CHOICES_ Taipei.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ASIA-PACIFIC ISSUE_A WORLD OF CHOICES_ Taipei.txt,0.967625250418981,0.9854055245717367,12,3,15
ASIA-PACIFIC ISSUE_Dancing and Skiing With the Yaks.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ASIA-PACIFIC ISSUE_Dancing and Skiing With the Yaks.txt,0.9551367734159742,0.9416307445083346,70,84,154
Asia-Pacific Issue_Journey to a Sacred Mount.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Asia-Pacific Issue_Journey to a Sacred Mount.txt,0.9625253230333328,0.9439661360305288,48,46,94
ASIA-PACIFIC ISSUE__ And Reflecting on Its Past.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ASIA-PACIFIC ISSUE__ And Reflecting on Its Past.txt,0.9304171568817563,0.9095851242542267,36,20,56
Asian Group Lends Support To Beijing Over Taiwan.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Asian Group Lends Support To Beijing Over Taiwan.txt,0.963644927740097,0.74677441517512,10,3,13
Asian Nations Wary on Free Trade.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Asian Nations Wary on Free Trade.txt,0.9726882037662324,0.9755476792653401,21,30,51
Asian-American Politician in Washington State Looks to Blaze New Trails.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Asian-American Politician in Washington State Looks to Blaze New Trails.txt,0.9680019076480422,0.9769177238146464,43,18,61
Astute Collector of Big Money and Powerful Friends.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Astute Collector of Big Money and Powerful Friends.txt,0.9897274239496752,0.9505988146577563,22,14,36
Asylum Plea by Chinese Sect_s Leader Perplexes the U.S.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Asylum Plea by Chinese Sect_s Leader Perplexes the U.S.txt,0.8010032773017883,0.9533855383460587,7,37,44
"At 27, a Talk Star Sets Out To Transform Chinese TV.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/At 27, a Talk Star Sets Out To Transform Chinese TV.txt",0.9437150582671165,0.8859075009822845,32,12,44
"At a Beijing Aquarium, Dolphins Are Hostages.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/At a Beijing Aquarium, Dolphins Are Hostages.txt",0.9672890560967582,0.9754836478016593,14,44,58
"At Tiananmen, China Celebrates 45 Years of Communism.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/At Tiananmen, China Celebrates 45 Years of Communism.txt",0.8799843788146973,,1,0,1
ATLANTA_ DAY 11 -- SOFTBALL_One More Victory to Nail U.S. Gold.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/ATLANTA_ DAY 11 -- SOFTBALL_One More Victory to Nail U.S. Gold.txt,0.9659893286639246,0.9633094878757701,29,17,46
"ATLANTA_ DAY 14 -- SOCCER_Women_s Soccer_ 76,481 Fans, 1 U.S. Gold.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/ATLANTA_ DAY 14 -- SOCCER_Women_s Soccer_ 76,481 Fans, 1 U.S. Gold.txt",0.9765672580055569,0.9096238017082214,23,11,34
"ATLANTA_ DAY 15 -- DIVING_For First Time in 84 Years, Americans Miss Out on Gold.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/ATLANTA_ DAY 15 -- DIVING_For First Time in 84 Years, Americans Miss Out on Gold.txt",0.9693462669849395,0.9857138124379244,20,22,42
"AUG. 28-SEPT. 3_ Ron Brown in China_Trade Gets an Open Door, Human Rights the Closet.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/AUG. 28-SEPT. 3_ Ron Brown in China_Trade Gets an Open Door, Human Rights the Closet.txt",0.9935404658317566,0.9841364979743957,1,5,6
Auguring Well_ Cock-a-Doodle-Doo_Chinese Think the Sky May Fall.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Auguring Well_ Cock-a-Doodle-Doo_Chinese Think the Sky May Fall.txt,0.9647879004478455,0.9859076499938965,2,5,7
AUGUST 20-26_Christians Arrested in China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/AUGUST 20-26_Christians Arrested in China.txt,0.9797229170799255,0.9690451224644979,1,3,4
August 23-29_Chinese Leaders Vow To Mend Ecological Ways.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/August 23-29_Chinese Leaders Vow To Mend Ecological Ways.txt,0.9421256184577942,0.9949141591787338,2,4,6
Bad Timing for Some Epic Projects_Asia_s Financial Crisis Leaves New Airports Scrambling for Passeng.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bad Timing for Some Epic Projects_Asia_s Financial Crisis Leaves New Airports Scrambling for Passeng.txt,0.9729805255637449,0.9497078955173492,34,42,76
Bank Rules Are Eased By China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bank Rules Are Eased By China.txt,0.9430985310498405,0.8203757513653148,17,11,28
Banned Movement_s Head Urges Talks With China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Banned Movement_s Head Urges Talks With China.txt,0.936612388917378,0.9638707995414734,14,30,44
Bear Stearns Is Chosen for China Offering.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bear Stearns Is Chosen for China Offering.txt,0.9796592593193054,0.96652752161026,3,4,7
"Behind Japan_s Furor Over Tiny Isles, Gangland Fingerprints.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Behind Japan_s Furor Over Tiny Isles, Gangland Fingerprints.txt",0.9733721762895584,0.9818006879404971,8,19,27
BEIJING ARRESTS RIGHTS DEFENDER.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BEIJING ARRESTS RIGHTS DEFENDER.txt,0.963138535618782,0.9516795012685988,8,36,44
Beijing Buys a Stake in Hong Kong Phone Company.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Buys a Stake in Hong Kong Phone Company.txt,0.9321057438850403,0.9491047660509745,10,18,28
Beijing Defends Arrest of a Top Dissident.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Defends Arrest of a Top Dissident.txt,0.9770816053662982,0.9793695873684354,7,18,25
Beijing Delays Trial Of Man Who Urged Greater Democracy.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Delays Trial Of Man Who Urged Greater Democracy.txt,0.9614008069038391,0.9622972872522142,3,9,12
Beijing Exhibits Photos of Ruined Embassy.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Exhibits Photos of Ruined Embassy.txt,0.9118903875350952,0.9430222272872925,2,5,7
Beijing Journal_A Dissident Finds the Political Prospects Bleak.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Journal_A Dissident Finds the Political Prospects Bleak.txt,0.9165953084042198,0.9425660942991575,19,24,43
"Beijing Journal_As China Changes, a Sex Change Can Bring Fame.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Journal_As China Changes, a Sex Change Can Bring Fame.txt",0.9748257958159154,0.9481802463531495,49,20,69
Beijing Journal_CNN and MTV Hanging by a _Heavenly Thread_.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Journal_CNN and MTV Hanging by a _Heavenly Thread_.txt,0.8742730796337128,0.9588298016581042,10,29,39
Beijing Journal_History_s Fellow Travelers Cling to Mao_s Road.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Journal_History_s Fellow Travelers Cling to Mao_s Road.txt,0.9383970151344935,0.9383681356906891,24,30,54
"Beijing Journal_It_s Time, Again, to Talk of Cabbages, Not Kings.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Journal_It_s Time, Again, to Talk of Cabbages, Not Kings.txt",0.9540317333661593,0.9486056943734487,13,30,43
Beijing Rejects Vatican_s Bid For Papal Trip To Hong Kong.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Rejects Vatican_s Bid For Papal Trip To Hong Kong.txt,0.9471256600485908,0.9495868276466023,9,22,31
Beijing Says It Could Live Well Even if U.S. Trade Was Cut Off.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Says It Could Live Well Even if U.S. Trade Was Cut Off.txt,0.9501018651894161,0.9562127842352941,14,26,40
Beijing Says It Won_t Go Along With Creation of Pol Pot Tribunal.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing Says It Won_t Go Along With Creation of Pol Pot Tribunal.txt,0.9001267701387405,0.9635614048350941,4,22,26
BEIJING STEPS UP MILITARY PRESSURE ON TAIWAN LEADER.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BEIJING STEPS UP MILITARY PRESSURE ON TAIWAN LEADER.txt,0.9304803934964266,0.9372035058645102,11,26,37
Beijing-Taiwan Talks_ Intimate Rivals to Meet.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Beijing-Taiwan Talks_ Intimate Rivals to Meet.txt,0.952596518126401,0.9496749729821177,22,33,55
BellSouth Plans China Joint Venture.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BellSouth Plans China Joint Venture.txt,0.9570475220680237,0.9178531037436591,9,9,18
BENEFITS.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BENEFITS.txt,0.9344786365826925,0.9618959724903107,30,2,32
Best Time to Be Alive_No Time Like the Past.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Best Time to Be Alive_No Time Like the Past.txt,0.9621465993583749,0.9524656354662884,109,83,192
"Bianyang Journal_Oh, He_s a Wily One, That Tibetan Medicine Man!.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Bianyang Journal_Oh, He_s a Wily One, That Tibetan Medicine Man!.txt",0.9580540771667774,0.9677133478901603,26,22,48
Bill to Restrict China_s Imports Loses in House.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bill to Restrict China_s Imports Loses in House.txt,0.829041987657547,0.8946243941783905,2,10,12
Birthday Party for Dalai Lama Draws Chinese Protest to India.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Birthday Party for Dalai Lama Draws Chinese Protest to India.txt,0.9849069118499756,0.9644897729158401,9,4,13
Boeing and Other Concerns Lobby Congress for China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Boeing and Other Concerns Lobby Congress for China.txt,0.9029919342561201,0.9674088768661022,11,16,27
Boeing Gets Chinese Order.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Boeing Gets Chinese Order.txt,0.9299695789813995,0.9004317323366801,4,6,10
Bold Book In China Faults Deng On Policies.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bold Book In China Faults Deng On Policies.txt,0.9742035037941403,0.9462654024362565,18,20,38
Bond Buyers Bet $1 Billion on China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bond Buyers Bet $1 Billion on China.txt,0.9309650792015923,0.941580531001091,9,20,29
BOOM!_A Pyrotechnical U.N.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BOOM!_A Pyrotechnical U.N.txt,0.9864361511694418,0.9557911711079734,37,14,51
"Brewed in China, Envied Abroad_Tsingtao Outsells Intruders Even as It Courts Anheuser.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Brewed in China, Envied Abroad_Tsingtao Outsells Intruders Even as It Courts Anheuser.txt",0.954241507458237,0.9538176680604616,53,48,101
Britain and China Agree on a Future Court for Hong Kong.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Britain and China Agree on a Future Court for Hong Kong.txt,0.9939748313691881,0.9592744878360203,9,14,23
British Chief Promises Hong Kong a Tight Check on China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/British Chief Promises Hong Kong a Tight Check on China.txt,0.9565564036369324,0.9515685141086578,20,30,50
BUDDHA VS. BEIJING_ A special report._Booming China Threatens Spirit of Tibet.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/BUDDHA VS. BEIJING_ A special report._Booming China Threatens Spirit of Tibet.txt,0.9654364713600704,0.9293835584459633,42,58,100
Bush Carries Some Baggage In Developing China Stance.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bush Carries Some Baggage In Developing China Stance.txt,0.9456323757767677,0.9388683080673218,8,20,28
Bush Questions Aid to Moscow In a Policy Talk.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Bush Questions Aid to Moscow In a Policy Talk.txt,0.9559817704287442,0.9523445286534049,55,44,99
"Business Travel_Be prepared to pay a lot more, and pay in advance, to be in Hong Kong next summer.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Business Travel_Be prepared to pay a lot more, and pay in advance, to be in Hong Kong next summer.txt",0.8635840117931366,0.9547872017411625,6,17,23
"Business Travel_Despite the uncertainties of looming Chinese rule, Hong Kong_s hotels rush to update.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Business Travel_Despite the uncertainties of looming Chinese rule, Hong Kong_s hotels rush to update.txt",0.9540535915981639,0.941432366004357,11,13,24
"Business Travel_Hong Kong_s huge new airport, Chek Lap Kok, is set to open in April, tourist slump a.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Business Travel_Hong Kong_s huge new airport, Chek Lap Kok, is set to open in April, tourist slump a.txt",0.9541829887189364,0.907284814864397,19,16,35
C.I.A. REPORT SAYS CHINESE SENT IRAN ARMS COMPONENTS.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/C.I.A. REPORT SAYS CHINESE SENT IRAN ARMS COMPONENTS.txt,0.92703920177051,0.9520552630225817,14,24,38
"Calendar_ Chinese Artworks, Irish Heritage and Toy Trains.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Calendar_ Chinese Artworks, Irish Heritage and Toy Trains.txt",0.9635826178959438,0.8705894351005554,14,1,15
Campaign Finance Complicates China Policy.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Campaign Finance Complicates China Policy.txt,0.9378917125555185,0.9610845667344553,13,27,40
"Canada_s Haven_ For Notorious Fugitives, Too_.txt","/content/drive/MyDrive/extracted_files/clinton_93-00/Canada_s Haven_ For Notorious Fugitives, Too_.txt",0.9278719208457253,0.9614490349041788,11,38,49
Canada_s Trade Efforts Raise Hackles at Home.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Canada_s Trade Efforts Raise Hackles at Home.txt,0.9694189667701721,0.9108925353397023,10,22,32
Capitalists to Be Granted Official Status in Communist China.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Capitalists to Be Granted Official Status in Communist China.txt,0.9612290859222412,0.9556052501385028,24,26,50
CAPITOL SKETCHBOOK_Latest Taiwan Uproar Brings Back Old Hand.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/CAPITOL SKETCHBOOK_Latest Taiwan Uproar Brings Back Old Hand.txt,0.9778182059526443,0.9105981503214154,20,7,27
Caterpillar in China Deal.txt,/content/drive/MyDrive/extracted_files/clinton_93-00/Caterpillar in China Deal.txt,0.9184553424517313,0.9750784635543823,3,1,4
